continent,date,population,total_cases,new_cases,total_vaccinations,people_vaccinated,total_tests,new_tests,Percentage,year,month,day
North America,2021-08-27,595767288.0,46656519.0,279630.0,550983425.0,309961796.0,586160945.0,2059572.0,7.831332793820664,2021,8,27
North America,2021-08-28,595767288.0,46769812.0,113293.0,545663188.0,306507704.0,589683235.0,1571697.0,7.850349111480588,2021,8,28
North America,2021-08-29,595767288.0,46839768.0,69956.0,554877274.0,312327433.0,594425889.0,1093514.0,7.862091280177841,2021,8,29
North America,2021-08-30,595767288.0,47098551.0,258783.0,558592028.0,313927872.0,594050872.0,1608322.0,7.905528206845758,2021,8,30
North America,2021-08-31,595767288.0,47309016.0,210465.0,556220028.0,311825887.0,598165133.0,2124612.0,7.9408549198491745,2021,8,31
North America,2021-09-01,595767288.0,47541413.0,232397.0,551777993.0,309145627.0,598404466.0,2197641.0,7.979862936012694,2021,9,1
North America,2021-09-02,595767288.0,47760778.0,219365.0,545034223.0,307414901.0,596864642.0,2133975.0,8.016683520898516,2021,9,2
North America,2021-09-03,595767288.0,48035211.0,274433.0,476899302.0,256790738.0,602582556.0,2026941.0,8.062747312168641,2021,9,3
North America,2021-09-04,595767288.0,48152504.0,117293.0,556104334.0,311011786.0,604050594.0,1500053.0,8.082435032921781,2021,9,4
North America,2021-09-05,595767288.0,48237669.0,85165.0,546406865.0,308129009.0,607127538.0,1101889.0,8.096730044030211,2021,9,5
North America,2021-09-06,595767288.0,48355894.0,118225.0,549731178.0,309557917.0,606122115.0,969632.0,8.116574201704072,2021,9,6
North America,2021-09-07,595767288.0,48609861.0,253967.0,561500823.0,313055870.0,609684827.0,1550161.0,8.159202759047758,2021,9,7
North America,2021-09-08,595767288.0,48826587.0,216726.0,473015472.0,253816834.0,609856953.0,2184677.0,8.195580385742831,2021,9,8
North America,2021-09-09,595767288.0,49030085.0,203498.0,575355514.0,321574053.0,612355870.0,2230104.0,8.229737682408638,2021,9,9
North America,2021-09-10,595767288.0,49297175.0,267090.0,575599824.0,320760219.0,615790863.0,2247517.0,8.274568945450392,2021,9,10
North America,2021-09-11,595767288.0,49428864.0,131689.0,568529192.0,316529149.0,616052387.0,1681429.0,8.296673045936016,2021,9,11
North America,2021-09-12,595767288.0,49495611.0,66747.0,574404257.0,319857118.0,617161158.0,1108771.0,8.307876581501736,2021,9,12
North America,2021-09-13,595767288.0,49734836.0,239225.0,583802183.0,325439120.0,618231270.0,1643651.0,8.348030682745375,2021,9,13
North America,2021-09-14,595767288.0,49919899.0,185063.0,580365557.0,322709716.0,620847619.0,2039646.0,8.379093650405324,2021,9,14
North America,2021-09-15,595767288.0,50129266.0,209367.0,575913332.0,320018997.0,625344543.0,2279058.0,8.414236063259652,2021,9,15
North America,2021-09-16,595767288.0,50314168.0,184902.0,585099155.0,324917847.0,622423005.0,2172973.0,8.445272006945101,2021,9,16
North America,2021-09-17,595767288.0,50553621.0,239453.0,579216748.0,321440319.0,630335738.0,2106044.0,8.485464378165053,2021,9,17
North America,2021-09-18,595767288.0,50645136.0,91515.0,580194378.0,321771343.0,629838313.0,1557837.0,8.500825241683964,2021,9,18
North America,2021-09-19,595767288.0,50719868.0,74732.0,593510963.0,329129118.0,630933607.0,1095294.0,8.513369065674516,2021,9,19
North America,2021-09-20,595767288.0,50925266.0,205398.0,593290938.0,326439412.0,634560577.0,1562964.0,8.547845278809602,2021,9,20
North America,2021-09-21,595767288.0,51081774.0,156508.0,592688460.0,328344879.0,634732238.0,2092757.0,8.574115267637856,2021,9,21
North America,2021-09-22,595767288.0,51246124.0,164350.0,594289557.0,328733876.0,637009339.0,2240499.0,8.60170154223036,2021,9,22
North America,2021-09-23,595767288.0,51408074.0,161950.0,596156571.0,329338839.0,641205509.0,2193211.0,8.628884974966937,2021,9,23
North America,2021-09-24,595767288.0,51615462.0,207388.0,597603962.0,330078062.0,640949652.0,2123570.0,8.663695211140897,2021,9,24
North America,2021-09-25,595767288.0,51689382.0,73920.0,592167734.0,326307514.0,642814109.0,1521016.0,8.676102740303527,2021,9,25
North America,2021-09-26,595767288.0,51767816.0,78434.0,605882252.0,333582754.0,643857954.0,1004881.0,8.689267947856848,2021,9,26
North America,2021-09-27,595767288.0,51954287.0,186471.0,608669419.0,335216887.0,645057468.0,1383520.0,8.72056724940561,2021,9,27
North America,2021-09-28,595767288.0,52096945.0,142658.0,598211591.0,328566560.0,647433835.0,2077108.0,8.744512505023607,2021,9,28
North America,2021-09-29,595767288.0,52247035.0,150090.0,607324565.0,332812390.0,649315293.0,2180717.0,8.769705227588796,2021,9,29
North America,2021-09-30,595767288.0,52382491.0,135456.0,609106117.0,333155552.0,650957323.0,2124284.0,8.792441621937456,2021,9,30
North America,2021-10-01,595767288.0,52563653.0,181162.0,509740309.0,270082576.0,653609458.0,2018977.0,8.822849803730747,2021,10,1
North America,2021-10-02,595767288.0,52630221.0,66568.0,605770354.0,330599862.0,654530071.0,1482552.0,8.834023294008047,2021,10,2
North America,2021-10-03,595767288.0,52682883.0,52662.0,516294294.0,272953743.0,655921544.0,931515.0,8.842862651431778,2021,10,3
North America,2021-10-04,595767288.0,52851398.0,168515.0,621098039.0,338430545.0,657357548.0,1436004.0,8.871148024495094,2021,10,4
North America,2021-10-05,595767288.0,52962145.0,110747.0,514007898.0,270893054.0,659582268.0,1997934.0,8.889736994086189,2021,10,5
North America,2021-10-06,595767288.0,53099807.0,137662.0,621424218.0,337784032.0,661451685.0,2139828.0,8.912843667240757,2021,10,6
North America,2021-10-07,595767288.0,53231899.0,132092.0,623154218.0,338036312.0,662978270.0,2093796.0,8.935015411588022,2021,10,7
North America,2021-10-08,595767288.0,53383324.0,151425.0,625379496.0,338820567.0,665565019.0,1972487.0,8.960432214935574,2021,10,8
North America,2021-10-09,595767288.0,53431343.0,48019.0,618648187.0,334361023.0,666968671.0,1403652.0,8.968492241218856,2021,10,9
North America,2021-10-10,595767288.0,53487419.0,56076.0,633885998.0,342310971.0,667831199.0,862528.0,8.977904641182649,2021,10,10
North America,2021-10-11,595767288.0,53595602.0,108183.0,634460337.0,342739787.0,669425054.0,1314961.0,8.99606324139099,2021,10,11
North America,2021-10-12,595767288.0,53729175.0,133573.0,631631125.0,340488454.0,670891515.0,1792090.0,9.018483572733519,2021,10,12
North America,2021-10-13,595767288.0,53854796.0,125621.0,525402746.0,274080828.0,672931948.0,1993236.0,9.039569154726736,2021,10,13
North America,2021-10-14,595767288.0,53961021.0,106225.0,635238017.0,341452806.0,672462111.0,2021168.0,9.057399103120948,2021,10,14
North America,2021-10-15,595767288.0,54086750.0,125729.0,526958417.0,274280073.0,676228278.0,1885528.0,9.078502812997682,2021,10,15
North America,2021-10-16,595767288.0,54139226.0,52476.0,519883942.0,269968063.0,677535065.0,1355552.0,9.08731095017758,2021,10,16
North America,2021-10-17,595767288.0,54178635.0,39409.0,644902229.0,345376413.0,678989013.0,827346.0,9.093925781302715,2021,10,17
North America,2021-10-18,595767288.0,54291042.0,112407.0,648759480.0,347705168.0,680416797.0,1378230.0,9.112793383177493,2021,10,18
North America,2021-10-19,595767288.0,54387557.0,96515.0,643214345.0,340908387.0,684378218.0,1852872.0,9.128993500562926,2021,10,19
North America,2021-10-20,595767288.0,54493779.0,106222.0,637370369.0,340730313.0,684580990.0,2017817.0,9.146822945404818,2021,10,20
North America,2021-10-21,595767288.0,54584084.0,90305.0,639738356.0,341661069.0,687828615.0,2001913.0,9.16198070948803,2021,10,21
North America,2021-10-22,595767288.0,54696583.0,112499.0,650494275.0,347176105.0,688222534.0,1774986.0,9.180863753633952,2021,10,22
North America,2021-10-23,595767288.0,54739926.0,43343.0,643690507.0,342653968.0,689247884.0,1230358.0,9.188138909701266,2021,10,23
North America,2021-10-24,595767288.0,54763693.0,23767.0,650291292.0,345733675.0,690043283.0,744547.0,9.19212821903038,2021,10,24
North America,2021-10-25,595767288.0,54887014.0,123321.0,655685315.0,347704826.0,691487416.0,1288488.0,9.212827744244997,2021,10,25
North America,2021-10-26,595767288.0,54962706.0,75692.0,650749831.0,344760136.0,695276864.0,1804235.0,9.22553270497792,2021,10,26
North America,2021-10-27,595767288.0,55077690.0,114984.0,535257819.0,274087000.0,695374829.0,1933324.0,9.244832858295503,2021,10,27
North America,2021-10-28,595767288.0,55170830.0,93140.0,545570960.0,278745794.0,696449367.0,1860949.0,9.260466479321034,2021,10,28
North America,2021-10-29,595767288.0,55277314.0,106484.0,666093660.0,346897061.0,698244208.0,1708356.0,9.27833990106553,2021,10,29
North America,2021-10-30,595767288.0,55320797.0,43483.0,666087193.0,349617373.0,699767710.0,1177815.0,9.285638556241107,2021,10,30
North America,2021-10-31,595767288.0,55358521.0,37724.0,672488733.0,352779609.0,700475592.0,707882.0,9.291970558813226,2021,10,31
North America,2021-11-01,595767288.0,55478117.0,119596.0,675036241.0,353842428.0,702156934.0,1159370.0,9.312044839897284,2021,11,1
North America,2021-11-02,595767288.0,55553901.0,75784.0,543920037.0,275891235.0,703493989.0,1772240.0,9.324765242901352,2021,11,2
North America,2021-11-03,595767288.0,55650132.0,96231.0,681010002.0,355312360.0,705730881.0,2025474.0,9.340917690667165,2021,11,3
North America,2021-11-04,595767288.0,55741484.0,91352.0,681928433.0,354979627.0,707483347.0,1911127.0,9.356251194510028,2021,11,4
North America,2021-11-05,595767288.0,55849314.0,107830.0,558965698.0,282350105.0,709174763.0,1744528.0,9.374350543395394,2021,11,5
North America,2021-11-06,595767288.0,55899235.0,49921.0,550949384.0,267502846.0,706447198.0,1239836.0,9.3827298218495,2021,11,6
North America,2021-11-07,595767288.0,55941115.0,41880.0,685492849.0,342583984.0,711277277.0,943238.0,9.38975941223547,2021,11,7
North America,2021-11-08,595767288.0,56060311.0,119196.0,697257454.0,361473120.0,713103969.0,1366817.0,9.409766553010208,2021,11,8
North America,2021-11-09,595767288.0,56149354.0,89043.0,564098743.0,283306413.0,714926668.0,1980260.0,9.424712489417512,2021,11,9
North America,2021-11-10,595767288.0,56252581.0,103275.0,695267112.0,359198803.0,716781374.0,1942423.0,9.44203922119336,2021,11,10
North America,2021-11-11,595767288.0,56324240.0,71659.0,697674963.0,360023933.0,718089398.0,1873175.0,9.454067239757547,2021,11,11
North America,2021-11-12,595767288.0,56476154.0,151914.0,570195699.0,285387197.0,719549668.0,1621924.0,9.479566122133244,2021,11,12
North America,2021-11-13,595767288.0,56528400.0,52246.0,563049412.0,281397200.0,720638671.0,1231574.0,9.488335653635282,2021,11,13
North America,2021-11-14,595767288.0,56567814.0,39414.0,707247658.0,363850081.0,722334987.0,875794.0,9.494951324014284,2021,11,14
North America,2021-11-15,595767288.0,56711097.0,143283.0,702620033.0,361571266.0,723841404.0,1363137.0,9.519001486365596,2021,11,15
North America,2021-11-16,595767288.0,56804993.0,93896.0,706645583.0,362659136.0,725387049.0,1960335.0,9.534762002575745,2021,11,16
North America,2021-11-17,595767288.0,56928879.0,123886.0,699853522.0,358892434.0,727819150.0,2069862.0,9.555556363477278,2021,11,17
North America,2021-11-18,595767288.0,57049339.0,120460.0,688284537.0,352609814.0,729915532.0,2041010.0,9.575775667629474,2021,11,18
North America,2021-11-19,595767288.0,57183691.0,134352.0,589065990.0,292966292.0,731712404.0,1796872.0,9.598326754724406,2021,11,19
North America,2021-11-20,595767288.0,57238381.0,54690.0,706311730.0,360891890.0,731995262.0,1254476.0,9.607506513516398,2021,11,20
North America,2021-11-21,595767288.0,57285250.0,46869.0,722111524.0,368637332.0,733745972.0,864680.0,9.61537351141038,2021,11,21
North America,2021-11-22,595767288.0,57439543.0,154293.0,724123926.0,369282215.0,735059722.0,1280117.0,9.641271710775769,2021,11,22
North America,2021-11-23,595767288.0,57537284.0,97741.0,589149278.0,290758442.0,737058726.0,1748044.0,9.65767761320927,2021,11,23
North America,2021-11-24,595767288.0,57658893.0,121609.0,694273876.0,357187256.0,738476556.0,1778538.0,9.678089777899991,2021,11,24
North America,2021-11-25,595767288.0,57714411.0,55518.0,685647209.0,353002578.0,739453764.0,899397.0,9.68740851713228,2021,11,25
North America,2021-11-26,595767288.0,57777643.0,63232.0,583914045.0,287449117.0,739782398.0,906790.0,9.698022057229835,2021,11,26
North America,2021-11-27,595767288.0,57809571.0,31928.0,716767087.0,364073453.0,741338703.0,1032103.0,9.703381196719885,2021,11,27
North America,2021-11-28,595767288.0,57859712.0,50141.0,731664237.0,371247595.0,742351318.0,922061.0,9.711797402344118,2021,11,28
North America,2021-11-29,595767288.0,58053578.0,193866.0,735714390.0,373709726.0,744131989.0,1466795.0,9.744337960361463,2021,11,29
North America,2021-11-30,595767288.0,58176112.0,122534.0,731386650.0,370133104.0,745763520.0,1979423.0,9.764905387017489,2021,11,30
North America,2021-12-01,595767288.0,58325971.0,149859.0,731273508.0,370522944.0,747937070.0,2082735.0,9.790059336054046,2021,12,1
North America,2021-12-02,595767288.0,58470779.0,144808.0,727821942.0,367372479.0,750027849.0,2181594.0,9.814365470834646,2021,12,2
North America,2021-12-03,595767288.0,58642497.0,171718.0,607537835.0,290881900.0,752100474.0,2072625.0,9.843188469924854,2021,12,3
North America,2021-12-04,595767288.0,58713486.0,70989.0,599216795.0,290809430.0,753575196.0,1531575.0,9.85510402847093,2021,12,4
North America,2021-12-05,595767288.0,58776850.0,63364.0,749823196.0,376899887.0,754652854.0,929363.0,9.865739724870561,2021,12,5
North America,2021-12-06,595767288.0,58962085.0,185269.0,618835017.0,299995089.0,756319997.0,1401407.0,9.896831562863518,2021,12,6
North America,2021-12-07,595767288.0,59080819.0,118734.0,613907017.0,296618022.0,757399948.0,2081236.0,9.916761156580991,2021,12,7
North America,2021-12-08,595767288.0,59240457.0,159638.0,758313596.0,380414406.0,760159183.0,2170776.0,9.943556518329686,2021,12,8
North America,2021-12-09,595767288.0,59379013.0,138556.0,730631684.0,365446332.0,762216433.0,2057250.0,9.96681325007559,2021,12,9
North America,2021-12-10,595767288.0,59542802.0,163789.0,620038884.0,298859497.0,760074833.0,1998642.0,9.994305360384272,2021,12,10
North America,2021-12-11,595767288.0,59610191.0,67389.0,748534274.0,373388878.0,765664459.0,1438259.0,10.00561665614645,2021,12,11
North America,2021-12-12,595767288.0,59671218.0,61027.0,766068890.0,381938650.0,766598362.0,933903.0,10.015860085288871,2021,12,12
North America,2021-12-13,595767288.0,59864393.0,193175.0,769805230.0,383510936.0,767815477.0,1479307.0,10.048284658421863,2021,12,13
North America,2021-12-14,595767288.0,59989157.0,124764.0,616606533.0,294361928.0,770205767.0,2125964.0,10.069226392302358,2021,12,14
North America,2021-12-15,595767288.0,60147480.0,158323.0,766597697.0,382074182.0,772344065.0,2255673.0,10.09580103028416,2021,12,15
North America,2021-12-16,595767288.0,60301783.0,154303.0,771637260.0,382480597.0,774128894.0,2260919.0,10.12170090815728,2021,12,16
North America,2021-12-17,595767288.0,60507137.0,205354.0,625575388.0,297189360.0,776961020.0,2177233.0,10.15616973585834,2021,12,17
North America,2021-12-18,595767288.0,60599615.0,92478.0,625674457.0,296814096.0,778623431.0,1662411.0,10.171692239671943,2021,12,18
North America,2021-12-19,595767288.0,60701270.0,101655.0,774490917.0,381967373.0,779648832.0,1202544.0,10.188755110032158,2021,12,19
North America,2021-12-20,595767288.0,60960093.0,258823.0,787154740.0,384090576.0,781603801.0,1741488.0,10.232198750731007,2021,12,20
North America,2021-12-21,595767288.0,61156099.0,196006.0,633540772.0,298989758.0,783901061.0,2390531.0,10.265098509403222,2021,12,21
North America,2021-12-22,595767288.0,61425119.0,269020.0,653200049.0,303418339.0,786555265.0,2596325.0,10.310253724437452,2021,12,22
North America,2021-12-23,595767288.0,61727972.0,302853.0,637317224.0,299784816.0,789258250.0,2609363.0,10.361087834684875,2021,12,23
North America,2021-12-24,595767288.0,62011208.0,283236.0,785597675.0,349626192.0,790470127.0,2002536.0,10.408629216312393,2021,12,24
North America,2021-12-25,595767288.0,62124064.0,112856.0,622997966.0,292252664.0,792264788.0,1152315.0,10.427572183184385,2021,12,25
North America,2021-12-26,595767288.0,62322738.0,198674.0,628474119.0,294844557.0,793493647.0,1170704.0,10.460919767719774,2021,12,26
North America,2021-12-27,595767288.0,62848913.0,526175.0,644824918.0,302452285.0,795342449.0,1906957.0,10.549238648362982,2021,12,27
North America,2021-12-28,595767288.0,63246714.0,397801.0,789265042.0,381661949.0,797930871.0,2494567.0,10.61600985383407,2021,12,28
North America,2021-12-29,595767288.0,63814724.0,568010.0,630052431.0,299536459.0,800425952.0,2530680.0,10.711350771578449,2021,12,29
North America,2021-12-30,595767288.0,64460982.0,646258.0,804932068.0,387762476.0,803018207.0,2592255.0,10.819825676632316,2021,12,30
North America,2021-12-31,595767288.0,65046607.0,585625.0,646222295.0,300750492.0,805206668.0,2188461.0,10.918123285748445,2021,12,31
North America,2022-01-01,595767288.0,65284469.0,237862.0,796203588.0,383230959.0,806685113.0,1384124.0,10.95804860638807,2022,1,1
North America,2022-01-02,595767288.0,65609039.0,324570.0,800785135.0,385259952.0,807911969.0,1380110.0,11.012527931879335,2022,1,2
North America,2022-01-03,595767288.0,66702224.0,1093185.0,803719213.0,386397545.0,810287870.0,2315622.0,11.196019879493619,2022,1,3
North America,2022-01-04,595767288.0,67596686.0,894462.0,810838965.0,389091520.0,813853330.0,3625739.0,11.34615601788462,2022,1,4
North America,2022-01-05,595767288.0,68339762.0,743076.0,803940978.0,385332385.0,817750885.0,3444991.0,11.47088189910823,2022,1,5
North America,2022-01-06,595767288.0,69269160.0,929398.0,804923417.0,384814681.0,820599157.0,3429635.0,11.62688207211538,2022,1,6
North America,2022-01-07,595767288.0,70240179.0,971019.0,677016078.0,314227776.0,823935396.0,3180434.0,11.789868362158213,2022,1,7
North America,2022-01-08,595767288.0,70720925.0,480746.0,811114736.0,386350519.0,826158265.0,2378674.0,11.870561950020996,2022,1,8
